Positions and values of non-FF bytes:
Offset: 0x00004086, Value: 0x63 (99)
Offset: 0x00004087, Value: 0x3e (62)
Offset: 0x00004088, Value: 0x00 (0)
Offset: 0x00004089, Value: 0x00 (0)
Offset: 0x000045b8, Value: 0x00 (0)
Offset: 0x000045b9, Value: 0x70 (112)
Offset: 0x000045ba, Value: 0x28 (40)
Offset: 0x000045bb, Value: 0x67 (103)
Offset: 0x000045bc, Value: 0x3c (60)
Offset: 0x000045bd, Value: 0x63 (99)
Offset: 0x000045be, Value: 0x3e (62)
Offset: 0x000045bf, Value: 0x3c (60)
Offset: 0x000045c0, Value: 0x73 (115)
Offset: 0x000045c1, Value: 0x3e (62)
Offset: 0x000045c2, Value: 0x3c (60)
Offset: 0x000045c3, Value: 0x69 (105)
Offset: 0x000045c4, Value: 0x36 (54)
Offset: 0x000045c5, Value: 0x34 (52)
Offset: 0x000045c6, Value: 0x3e (62)
Offset: 0x000045c7, Value: 0x31 (49)
Offset: 0x000045c8, Value: 0x20 (32)
Offset: 0x000045c9, Value: 0x31 (49)
Offset: 0x000045ca, Value: 0x36 (54)
Offset: 0x000045cb, Value: 0x32 (50)
Offset: 0x000045cc, Value: 0x38 (56)
Offset: 0x000045cd, Value: 0x31 (49)
Offset: 0x000045ce, Value: 0x36 (54)
Offset: 0x000045cf, Value: 0x38 (56)
Offset: 0x000045d0, Value: 0x31 (49)
Offset: 0x000045d1, Value: 0x32 (50)
Offset: 0x000045d2, Value: 0x38 (56)
Offset: 0x000045d3, Value: 0x20 (32)
Offset: 0x000045d4, Value: 0x31 (49)
Offset: 0x000045d5, Value: 0x30 (48)
Offset: 0x000045d6, Value: 0x30 (48)
Offset: 0x000045d7, Value: 0x30 (48)
Offset: 0x000045d8, Value: 0x30 (48)
Offset: 0x000045d9, Value: 0x20 (32)
Offset: 0x000045da, Value: 0x38 (56)
Offset: 0x000045db, Value: 0x20 (32)
Offset: 0x000045dc, Value: 0x38 (56)
Offset: 0x000045dd, Value: 0x20 (32)
Offset: 0x000045de, Value: 0x30 (48)
Offset: 0x000045df, Value: 0x3c (60)
Offset: 0x000045e0, Value: 0x2f (47)
Offset: 0x000045e1, Value: 0x69 (105)
Offset: 0x000045e2, Value: 0x36 (54)
Offset: 0x000045e3, Value: 0x34 (52)
Offset: 0x000045e4, Value: 0x3e (62)
Offset: 0x000045e5, Value: 0x3c (60)
Offset: 0x000045e6, Value: 0x6d (109)
Offset: 0x000045e7, Value: 0x3e (62)
Offset: 0x000045e8, Value: 0x3c (60)
Offset: 0x000045e9, Value: 0x2f (47)
Offset: 0x000045ea, Value: 0x6d (109)
Offset: 0x000045eb, Value: 0x3e (62)
Offset: 0x000045ec, Value: 0x3c (60)
Offset: 0x000045ed, Value: 0x2f (47)
Offset: 0x000045ee, Value: 0x73 (115)
Offset: 0x000045ef, Value: 0x3e (62)
Offset: 0x000045f0, Value: 0x3c (60)
Offset: 0x000045f1, Value: 0x63 (99)
Offset: 0x000045f2, Value: 0x3e (62)
Offset: 0x000045f3, Value: 0x3c (60)
Offset: 0x000045f4, Value: 0x69 (105)
Offset: 0x000045f5, Value: 0x36 (54)
Offset: 0x000045f6, Value: 0x34 (52)
Offset: 0x000045f7, Value: 0x3e (62)
Offset: 0x000045f8, Value: 0x31 (49)
Offset: 0x000045f9, Value: 0x30 (48)
Offset: 0x000045fa, Value: 0x32 (50)
Offset: 0x000045fb, Value: 0x38 (56)
Offset: 0x000045fc, Value: 0x20 (32)
Offset: 0x000045fd, Value: 0x31 (49)
Offset: 0x000045fe, Value: 0x30 (48)
Offset: 0x000045ff, Value: 0x32 (50)
Offset: 0x00004600, Value: 0x38 (56)
Offset: 0x00004601, Value: 0x20 (32)
Offset: 0x00004602, Value: 0x31 (49)
Offset: 0x00004603, Value: 0x30 (48)
Offset: 0x00004604, Value: 0x32 (50)
Offset: 0x00004605, Value: 0x38 (56)
Offset: 0x00004606, Value: 0x20 (32)
Offset: 0x00004607, Value: 0x31 (49)
Offset: 0x00004608, Value: 0x30 (48)
Offset: 0x00004609, Value: 0x32 (50)
Offset: 0x0000460a, Value: 0x38 (56)
Offset: 0x0000460b, Value: 0x20 (32)
Offset: 0x0000460c, Value: 0x31 (49)
Offset: 0x0000460d, Value: 0x30 (48)
Offset: 0x0000460e, Value: 0x32 (50)
Offset: 0x0000460f, Value: 0x38 (56)
Offset: 0x00004610, Value: 0x20 (32)
Offset: 0x00004611, Value: 0x31 (49)
Offset: 0x00004612, Value: 0x30 (48)
Offset: 0x00004613, Value: 0x32 (50)
Offset: 0x00004614, Value: 0x38 (56)
Offset: 0x00004615, Value: 0x3c (60)
Offset: 0x00004616, Value: 0x2f (47)
Offset: 0x00004617, Value: 0x69 (105)
Offset: 0x00004618, Value: 0x36 (54)
Offset: 0x00004619, Value: 0x34 (52)
Offset: 0x0000461a, Value: 0x3e (62)
Offset: 0x0000461b, Value: 0x3c (60)
Offset: 0x0000461c, Value: 0x69 (105)
Offset: 0x0000461d, Value: 0x36 (54)
Offset: 0x0000461e, Value: 0x34 (52)
Offset: 0x0000461f, Value: 0x3e (62)
Offset: 0x00004620, Value: 0x31 (49)
Offset: 0x00004621, Value: 0x30 (48)
Offset: 0x00004622, Value: 0x32 (50)
Offset: 0x00004623, Value: 0x34 (52)
Offset: 0x00004624, Value: 0x20 (32)
Offset: 0x00004625, Value: 0x31 (49)
Offset: 0x00004626, Value: 0x30 (48)
Offset: 0x00004627, Value: 0x32 (50)
Offset: 0x00004628, Value: 0x34 (52)
Offset: 0x00004629, Value: 0x20 (32)
Offset: 0x0000462a, Value: 0x31 (49)
Offset: 0x0000462b, Value: 0x30 (48)
Offset: 0x0000462c, Value: 0x32 (50)
Offset: 0x0000462d, Value: 0x34 (52)
Offset: 0x0000462e, Value: 0x20 (32)
Offset: 0x0000462f, Value: 0x31 (49)
Offset: 0x00004630, Value: 0x30 (48)
Offset: 0x00004631, Value: 0x32 (50)
Offset: 0x00004632, Value: 0x34 (52)
Offset: 0x00004633, Value: 0x20 (32)
Offset: 0x00004634, Value: 0x31 (49)
Offset: 0x00004635, Value: 0x30 (48)
Offset: 0x00004636, Value: 0x32 (50)
Offset: 0x00004637, Value: 0x34 (52)
Offset: 0x00004638, Value: 0x20 (32)
Offset: 0x00004639, Value: 0x31 (49)
Offset: 0x0000463a, Value: 0x30 (48)
Offset: 0x0000463b, Value: 0x32 (50)
Offset: 0x0000463c, Value: 0x34 (52)
Offset: 0x0000463d, Value: 0x3c (60)
Offset: 0x0000463e, Value: 0x2f (47)
Offset: 0x0000463f, Value: 0x69 (105)
Offset: 0x00004640, Value: 0x36 (54)
Offset: 0x00004641, Value: 0x34 (52)
Offset: 0x00004642, Value: 0x3e (62)
Offset: 0x00004643, Value: 0x3c (60)
Offset: 0x00004644, Value: 0x69 (105)
Offset: 0x00004645, Value: 0x36 (54)
Offset: 0x00004646, Value: 0x34 (52)
Offset: 0x00004647, Value: 0x3e (62)
Offset: 0x00004648, Value: 0x31 (49)
Offset: 0x00004649, Value: 0x30 (48)
Offset: 0x0000464a, Value: 0x34 (52)
Offset: 0x0000464b, Value: 0x31 (49)
Offset: 0x0000464c, Value: 0x20 (32)
Offset: 0x0000464d, Value: 0x31 (49)
Offset: 0x0000464e, Value: 0x30 (48)
Offset: 0x0000464f, Value: 0x34 (52)
Offset: 0x00004650, Value: 0x31 (49)
Offset: 0x00004651, Value: 0x20 (32)
Offset: 0x00004652, Value: 0x31 (49)
Offset: 0x00004653, Value: 0x30 (48)
Offset: 0x00004654, Value: 0x33 (51)
Offset: 0x00004655, Value: 0x38 (56)
Offset: 0x00004656, Value: 0x20 (32)
Offset: 0x00004657, Value: 0x31 (49)
Offset: 0x00004658, Value: 0x30 (48)
Offset: 0x00004659, Value: 0x33 (51)
Offset: 0x0000465a, Value: 0x38 (56)
Offset: 0x0000465b, Value: 0x20 (32)
Offset: 0x0000465c, Value: 0x31 (49)
Offset: 0x0000465d, Value: 0x30 (48)
Offset: 0x0000465e, Value: 0x33 (51)
Offset: 0x0000465f, Value: 0x38 (56)
Offset: 0x00004660, Value: 0x20 (32)
Offset: 0x00004661, Value: 0x31 (49)
Offset: 0x00004662, Value: 0x30 (48)
Offset: 0x00004663, Value: 0x34 (52)
Offset: 0x00004664, Value: 0x32 (50)
Offset: 0x00004665, Value: 0x3c (60)
Offset: 0x00004666, Value: 0x2f (47)
Offset: 0x00004667, Value: 0x69 (105)
Offset: 0x00004668, Value: 0x36 (54)
Offset: 0x00004669, Value: 0x34 (52)
Offset: 0x0000466a, Value: 0x3e (62)
Offset: 0x0000466b, Value: 0x3c (60)
Offset: 0x0000466c, Value: 0x69 (105)
Offset: 0x0000466d, Value: 0x36 (54)
Offset: 0x0000466e, Value: 0x34 (52)
Offset: 0x0000466f, Value: 0x3e (62)
Offset: 0x00004670, Value: 0x31 (49)
Offset: 0x00004671, Value: 0x30 (48)
Offset: 0x00004672, Value: 0x32 (50)
Offset: 0x00004673, Value: 0x37 (55)
Offset: 0x00004674, Value: 0x20 (32)
Offset: 0x00004675, Value: 0x31 (49)
Offset: 0x00004676, Value: 0x30 (48)
Offset: 0x00004677, Value: 0x32 (50)
Offset: 0x00004678, Value: 0x36 (54)
Offset: 0x00004679, Value: 0x20 (32)
Offset: 0x0000467a, Value: 0x31 (49)
Offset: 0x0000467b, Value: 0x30 (48)
Offset: 0x0000467c, Value: 0x32 (50)
Offset: 0x0000467d, Value: 0x36 (54)
Offset: 0x0000467e, Value: 0x20 (32)
Offset: 0x0000467f, Value: 0x31 (49)
Offset: 0x00004680, Value: 0x30 (48)
Offset: 0x00004681, Value: 0x32 (50)
Offset: 0x00004682, Value: 0x36 (54)
Offset: 0x00004683, Value: 0x20 (32)
Offset: 0x00004684, Value: 0x31 (49)
Offset: 0x00004685, Value: 0x30 (48)
Offset: 0x00004686, Value: 0x32 (50)
Offset: 0x00004687, Value: 0x35 (53)
Offset: 0x00004688, Value: 0x20 (32)
Offset: 0x00004689, Value: 0x31 (49)
Offset: 0x0000468a, Value: 0x30 (48)
Offset: 0x0000468b, Value: 0x32 (50)
Offset: 0x0000468c, Value: 0x35 (53)
Offset: 0x0000468d, Value: 0x3c (60)
Offset: 0x0000468e, Value: 0x2f (47)
Offset: 0x0000468f, Value: 0x69 (105)
Offset: 0x00004690, Value: 0x36 (54)
Offset: 0x00004691, Value: 0x34 (52)
Offset: 0x00004692, Value: 0x3e (62)
Offset: 0x00004693, Value: 0x3c (60)
Offset: 0x00004694, Value: 0x2f (47)
Offset: 0x00004695, Value: 0x63 (99)
Offset: 0x00004696, Value: 0x3e (62)
Offset: 0x00004697, Value: 0x3c (60)
Offset: 0x00004698, Value: 0x2f (47)
Offset: 0x00004699, Value: 0x63 (99)
Offset: 0x0000469a, Value: 0x3e (62)
Offset: 0x0000469b, Value: 0x00 (0)
Offset: 0x00004784, Value: 0x00 (0)
Offset: 0x00004785, Value: 0x41 (65)
Offset: 0x00004786, Value: 0xac (172)
Offset: 0x00004787, Value: 0x38 (56)
Offset: 0x00004788, Value: 0x3c (60)
Offset: 0x00004789, Value: 0x63 (99)
Offset: 0x0000478a, Value: 0x3e (62)
Offset: 0x0000478b, Value: 0x3c (60)
Offset: 0x0000478c, Value: 0x73 (115)
Offset: 0x0000478d, Value: 0x3e (62)
Offset: 0x0000478e, Value: 0x3c (60)
Offset: 0x0000478f, Value: 0x69 (105)
Offset: 0x00004790, Value: 0x36 (54)
Offset: 0x00004791, Value: 0x34 (52)
Offset: 0x00004792, Value: 0x3e (62)
Offset: 0x00004793, Value: 0x31 (49)
Offset: 0x00004794, Value: 0x20 (32)
Offset: 0x00004795, Value: 0x31 (49)
Offset: 0x00004796, Value: 0x36 (54)
Offset: 0x00004797, Value: 0x32 (50)
Offset: 0x00004798, Value: 0x38 (56)
Offset: 0x00004799, Value: 0x31 (49)
Offset: 0x0000479a, Value: 0x36 (54)
Offset: 0x0000479b, Value: 0x39 (57)
Offset: 0x0000479c, Value: 0x38 (56)
Offset: 0x0000479d, Value: 0x36 (54)
Offset: 0x0000479e, Value: 0x35 (53)
Offset: 0x0000479f, Value: 0x20 (32)
Offset: 0x000047a0, Value: 0x31 (49)
Offset: 0x000047a1, Value: 0x30 (48)
Offset: 0x000047a2, Value: 0x30 (48)
Offset: 0x000047a3, Value: 0x30 (48)
Offset: 0x000047a4, Value: 0x30 (48)
Offset: 0x000047a5, Value: 0x20 (32)
Offset: 0x000047a6, Value: 0x38 (56)
Offset: 0x000047a7, Value: 0x20 (32)
Offset: 0x000047a8, Value: 0x38 (56)
Offset: 0x000047a9, Value: 0x20 (32)
Offset: 0x000047aa, Value: 0x30 (48)
Offset: 0x000047ab, Value: 0x3c (60)
Offset: 0x000047ac, Value: 0x2f (47)
Offset: 0x000047ad, Value: 0x69 (105)
Offset: 0x000047ae, Value: 0x36 (54)
Offset: 0x000047af, Value: 0x34 (52)
Offset: 0x000047b0, Value: 0x3e (62)
Offset: 0x000047b1, Value: 0x3c (60)
Offset: 0x000047b2, Value: 0x6d (109)
Offset: 0x000047b3, Value: 0x3e (62)
Offset: 0x000047b4, Value: 0x3c (60)
Offset: 0x000047b5, Value: 0x2f (47)
Offset: 0x000047b6, Value: 0x6d (109)
Offset: 0x000047b7, Value: 0x3e (62)
Offset: 0x000047b8, Value: 0x3c (60)
Offset: 0x000047b9, Value: 0x2f (47)
Offset: 0x000047ba, Value: 0x73 (115)
Offset: 0x000047bb, Value: 0x3e (62)
Offset: 0x000047bc, Value: 0x3c (60)
Offset: 0x000047bd, Value: 0x63 (99)
Offset: 0x000047be, Value: 0x3e (62)
Offset: 0x000047bf, Value: 0x3c (60)
Offset: 0x000047c0, Value: 0x69 (105)
Offset: 0x000047c1, Value: 0x36 (54)
Offset: 0x000047c2, Value: 0x34 (52)
Offset: 0x000047c3, Value: 0x3e (62)
Offset: 0x000047c4, Value: 0x39 (57)
Offset: 0x000047c5, Value: 0x39 (57)
Offset: 0x000047c6, Value: 0x30 (48)
Offset: 0x000047c7, Value: 0x39 (57)
Offset: 0x000047c8, Value: 0x35 (53)
Offset: 0x000047c9, Value: 0x35 (53)
Offset: 0x000047ca, Value: 0x30 (48)
Offset: 0x000047cb, Value: 0x35 (53)
Offset: 0x000047cc, Value: 0x37 (55)
Offset: 0x000047cd, Value: 0x37 (55)
Offset: 0x000047ce, Value: 0x20 (32)
Offset: 0x000047cf, Value: 0x38 (56)
Offset: 0x000047d0, Value: 0x32 (50)
Offset: 0x000047d1, Value: 0x33 (51)
Offset: 0x000047d2, Value: 0x32 (50)
Offset: 0x000047d3, Value: 0x39 (57)
Offset: 0x000047d4, Value: 0x39 (57)
Offset: 0x000047d5, Value: 0x33 (51)
Offset: 0x000047d6, Value: 0x37 (55)
Offset: 0x000047d7, Value: 0x32 (50)
Offset: 0x000047d8, Value: 0x32 (50)
Offset: 0x000047d9, Value: 0x20 (32)
Offset: 0x000047da, Value: 0x38 (56)
Offset: 0x000047db, Value: 0x36 (54)
Offset: 0x000047dc, Value: 0x39 (57)
Offset: 0x000047dd, Value: 0x30 (48)
Offset: 0x000047de, Value: 0x34 (52)
Offset: 0x000047df, Value: 0x33 (51)
Offset: 0x000047e0, Value: 0x37 (55)
Offset: 0x000047e1, Value: 0x39 (57)
Offset: 0x000047e2, Value: 0x31 (49)
Offset: 0x000047e3, Value: 0x31 (49)
Offset: 0x000047e4, Value: 0x20 (32)
Offset: 0x000047e5, Value: 0x37 (55)
Offset: 0x000047e6, Value: 0x32 (50)
Offset: 0x000047e7, Value: 0x32 (50)
Offset: 0x000047e8, Value: 0x34 (52)
Offset: 0x000047e9, Value: 0x34 (52)
Offset: 0x000047ea, Value: 0x30 (48)
Offset: 0x000047eb, Value: 0x32 (50)
Offset: 0x000047ec, Value: 0x35 (53)
Offset: 0x000047ed, Value: 0x38 (56)
Offset: 0x000047ee, Value: 0x37 (55)
Offset: 0x000047ef, Value: 0x3c (60)
Offset: 0x000047f0, Value: 0x2f (47)
Offset: 0x000047f1, Value: 0x69 (105)
Offset: 0x000047f2, Value: 0x36 (54)
Offset: 0x000047f3, Value: 0x34 (52)
Offset: 0x000047f4, Value: 0x3e (62)
Offset: 0x000047f5, Value: 0x3c (60)
Offset: 0x000047f6, Value: 0x69 (105)
Offset: 0x000047f7, Value: 0x36 (54)
Offset: 0x000047f8, Value: 0x34 (52)
Offset: 0x000047f9, Value: 0x3e (62)
Offset: 0x000047fa, Value: 0x3c (60)
Offset: 0x000047fb, Value: 0x2f (47)
Offset: 0x000047fc, Value: 0x69 (105)
Offset: 0x000047fd, Value: 0x36 (54)
Offset: 0x000047fe, Value: 0x34 (52)
Offset: 0x000047ff, Value: 0x3e (62)
Offset: 0x00004800, Value: 0x3c (60)
Offset: 0x00004801, Value: 0x2f (47)
Offset: 0x00004802, Value: 0x63 (99)
Offset: 0x00004803, Value: 0x3e (62)
Offset: 0x00004804, Value: 0x3c (60)
Offset: 0x00004805, Value: 0x2f (47)
Offset: 0x00004806, Value: 0x63 (99)
Offset: 0x00004807, Value: 0x3e (62)
Offset: 0x00004808, Value: 0x00 (0)
Offset: 0x00004809, Value: 0x00 (0)
Offset: 0x00004d38, Value: 0x00 (0)
Offset: 0x00004d39, Value: 0x70 (112)
Offset: 0x00004d3a, Value: 0x08 (8)
Offset: 0x00004d3b, Value: 0x4b (75)
Offset: 0x00004d3c, Value: 0x3c (60)
Offset: 0x00004d3d, Value: 0x63 (99)
Offset: 0x00004d3e, Value: 0x3e (62)
Offset: 0x00004d3f, Value: 0x3c (60)
Offset: 0x00004d40, Value: 0x73 (115)
Offset: 0x00004d41, Value: 0x3e (62)
Offset: 0x00004d42, Value: 0x3c (60)
Offset: 0x00004d43, Value: 0x69 (105)
Offset: 0x00004d44, Value: 0x36 (54)
Offset: 0x00004d45, Value: 0x34 (52)
Offset: 0x00004d46, Value: 0x3e (62)
Offset: 0x00004d47, Value: 0x31 (49)
Offset: 0x00004d48, Value: 0x20 (32)
Offset: 0x00004d49, Value: 0x31 (49)
Offset: 0x00004d4a, Value: 0x36 (54)
Offset: 0x00004d4b, Value: 0x32 (50)
Offset: 0x00004d4c, Value: 0x38 (56)
Offset: 0x00004d4d, Value: 0x31 (49)
Offset: 0x00004d4e, Value: 0x36 (54)
Offset: 0x00004d4f, Value: 0x38 (56)
Offset: 0x00004d50, Value: 0x31 (49)
Offset: 0x00004d51, Value: 0x32 (50)
Offset: 0x00004d52, Value: 0x38 (56)
Offset: 0x00004d53, Value: 0x20 (32)
Offset: 0x00004d54, Value: 0x31 (49)
Offset: 0x00004d55, Value: 0x30 (48)
Offset: 0x00004d56, Value: 0x30 (48)
Offset: 0x00004d57, Value: 0x30 (48)
Offset: 0x00004d58, Value: 0x30 (48)
Offset: 0x00004d59, Value: 0x20 (32)
Offset: 0x00004d5a, Value: 0x38 (56)
Offset: 0x00004d5b, Value: 0x20 (32)
Offset: 0x00004d5c, Value: 0x38 (56)
Offset: 0x00004d5d, Value: 0x20 (32)
Offset: 0x00004d5e, Value: 0x30 (48)
Offset: 0x00004d5f, Value: 0x3c (60)
Offset: 0x00004d60, Value: 0x2f (47)
Offset: 0x00004d61, Value: 0x69 (105)
Offset: 0x00004d62, Value: 0x36 (54)
Offset: 0x00004d63, Value: 0x34 (52)
Offset: 0x00004d64, Value: 0x3e (62)
Offset: 0x00004d65, Value: 0x3c (60)
Offset: 0x00004d66, Value: 0x6d (109)
Offset: 0x00004d67, Value: 0x3e (62)
Offset: 0x00004d68, Value: 0x3c (60)
Offset: 0x00004d69, Value: 0x2f (47)
Offset: 0x00004d6a, Value: 0x6d (109)
Offset: 0x00004d6b, Value: 0x3e (62)
Offset: 0x00004d6c, Value: 0x3c (60)
Offset: 0x00004d6d, Value: 0x2f (47)
Offset: 0x00004d6e, Value: 0x73 (115)
Offset: 0x00004d6f, Value: 0x3e (62)
Offset: 0x00004d70, Value: 0x3c (60)
Offset: 0x00004d71, Value: 0x63 (99)
Offset: 0x00004d72, Value: 0x3e (62)
Offset: 0x00004d73, Value: 0x3c (60)
Offset: 0x00004d74, Value: 0x69 (105)
Offset: 0x00004d75, Value: 0x36 (54)
Offset: 0x00004d76, Value: 0x34 (52)
Offset: 0x00004d77, Value: 0x3e (62)
Offset: 0x00004d78, Value: 0x31 (49)
Offset: 0x00004d79, Value: 0x30 (48)
Offset: 0x00004d7a, Value: 0x32 (50)
Offset: 0x00004d7b, Value: 0x38 (56)
Offset: 0x00004d7c, Value: 0x20 (32)
Offset: 0x00004d7d, Value: 0x31 (49)
Offset: 0x00004d7e, Value: 0x30 (48)
Offset: 0x00004d7f, Value: 0x32 (50)
Offset: 0x00004d80, Value: 0x38 (56)
Offset: 0x00004d81, Value: 0x20 (32)
Offset: 0x00004d82, Value: 0x31 (49)
Offset: 0x00004d83, Value: 0x30 (48)
Offset: 0x00004d84, Value: 0x32 (50)
Offset: 0x00004d85, Value: 0x38 (56)
Offset: 0x00004d86, Value: 0x20 (32)
Offset: 0x00004d87, Value: 0x31 (49)
Offset: 0x00004d88, Value: 0x30 (48)
Offset: 0x00004d89, Value: 0x32 (50)
Offset: 0x00004d8a, Value: 0x38 (56)
Offset: 0x00004d8b, Value: 0x20 (32)
Offset: 0x00004d8c, Value: 0x31 (49)
Offset: 0x00004d8d, Value: 0x30 (48)
Offset: 0x00004d8e, Value: 0x32 (50)
Offset: 0x00004d8f, Value: 0x38 (56)
Offset: 0x00004d90, Value: 0x20 (32)
Offset: 0x00004d91, Value: 0x31 (49)
Offset: 0x00004d92, Value: 0x30 (48)
Offset: 0x00004d93, Value: 0x32 (50)
Offset: 0x00004d94, Value: 0x38 (56)
Offset: 0x00004d95, Value: 0x3c (60)
Offset: 0x00004d96, Value: 0x2f (47)
Offset: 0x00004d97, Value: 0x69 (105)
Offset: 0x00004d98, Value: 0x36 (54)
Offset: 0x00004d99, Value: 0x34 (52)
Offset: 0x00004d9a, Value: 0x3e (62)
Offset: 0x00004d9b, Value: 0x3c (60)
Offset: 0x00004d9c, Value: 0x69 (105)
Offset: 0x00004d9d, Value: 0x36 (54)
Offset: 0x00004d9e, Value: 0x34 (52)
Offset: 0x00004d9f, Value: 0x3e (62)
Offset: 0x00004da0, Value: 0x31 (49)
Offset: 0x00004da1, Value: 0x30 (48)
Offset: 0x00004da2, Value: 0x32 (50)
Offset: 0x00004da3, Value: 0x34 (52)
Offset: 0x00004da4, Value: 0x20 (32)
Offset: 0x00004da5, Value: 0x31 (49)
Offset: 0x00004da6, Value: 0x30 (48)
Offset: 0x00004da7, Value: 0x32 (50)
Offset: 0x00004da8, Value: 0x34 (52)
Offset: 0x00004da9, Value: 0x20 (32)
Offset: 0x00004daa, Value: 0x31 (49)
Offset: 0x00004dab, Value: 0x30 (48)
Offset: 0x00004dac, Value: 0x32 (50)
Offset: 0x00004dad, Value: 0x34 (52)
Offset: 0x00004dae, Value: 0x20 (32)
Offset: 0x00004daf, Value: 0x31 (49)
Offset: 0x00004db0, Value: 0x30 (48)
Offset: 0x00004db1, Value: 0x32 (50)
Offset: 0x00004db2, Value: 0x34 (52)
Offset: 0x00004db3, Value: 0x20 (32)
Offset: 0x00004db4, Value: 0x31 (49)
Offset: 0x00004db5, Value: 0x30 (48)
Offset: 0x00004db6, Value: 0x32 (50)
Offset: 0x00004db7, Value: 0x34 (52)
Offset: 0x00004db8, Value: 0x20 (32)
Offset: 0x00004db9, Value: 0x31 (49)
Offset: 0x00004dba, Value: 0x30 (48)
Offset: 0x00004dbb, Value: 0x32 (50)
Offset: 0x00004dbc, Value: 0x34 (52)
Offset: 0x00004dbd, Value: 0x3c (60)
Offset: 0x00004dbe, Value: 0x2f (47)
Offset: 0x00004dbf, Value: 0x69 (105)
Offset: 0x00004dc0, Value: 0x36 (54)
Offset: 0x00004dc1, Value: 0x34 (52)
Offset: 0x00004dc2, Value: 0x3e (62)
Offset: 0x00004dc3, Value: 0x3c (60)
Offset: 0x00004dc4, Value: 0x69 (105)
Offset: 0x00004dc5, Value: 0x36 (54)
Offset: 0x00004dc6, Value: 0x34 (52)
Offset: 0x00004dc7, Value: 0x3e (62)
Offset: 0x00004dc8, Value: 0x31 (49)
Offset: 0x00004dc9, Value: 0x30 (48)
Offset: 0x00004dca, Value: 0x34 (52)
Offset: 0x00004dcb, Value: 0x31 (49)
Offset: 0x00004dcc, Value: 0x20 (32)
Offset: 0x00004dcd, Value: 0x31 (49)
Offset: 0x00004dce, Value: 0x30 (48)
Offset: 0x00004dcf, Value: 0x34 (52)
Offset: 0x00004dd0, Value: 0x31 (49)
Offset: 0x00004dd1, Value: 0x20 (32)
Offset: 0x00004dd2, Value: 0x31 (49)
Offset: 0x00004dd3, Value: 0x30 (48)
Offset: 0x00004dd4, Value: 0x33 (51)
Offset: 0x00004dd5, Value: 0x38 (56)
Offset: 0x00004dd6, Value: 0x20 (32)
Offset: 0x00004dd7, Value: 0x31 (49)
Offset: 0x00004dd8, Value: 0x30 (48)
Offset: 0x00004dd9, Value: 0x33 (51)
Offset: 0x00004dda, Value: 0x38 (56)
Offset: 0x00004ddb, Value: 0x20 (32)
Offset: 0x00004ddc, Value: 0x31 (49)
Offset: 0x00004ddd, Value: 0x30 (48)
Offset: 0x00004dde, Value: 0x33 (51)
Offset: 0x00004ddf, Value: 0x38 (56)
Offset: 0x00004de0, Value: 0x20 (32)
Offset: 0x00004de1, Value: 0x31 (49)
Offset: 0x00004de2, Value: 0x30 (48)
Offset: 0x00004de3, Value: 0x34 (52)
Offset: 0x00004de4, Value: 0x32 (50)
Offset: 0x00004de5, Value: 0x3c (60)
Offset: 0x00004de6, Value: 0x2f (47)
Offset: 0x00004de7, Value: 0x69 (105)
Offset: 0x00004de8, Value: 0x36 (54)
Offset: 0x00004de9, Value: 0x34 (52)
Offset: 0x00004dea, Value: 0x3e (62)
Offset: 0x00004deb, Value: 0x3c (60)
Offset: 0x00004dec, Value: 0x69 (105)
Offset: 0x00004ded, Value: 0x36 (54)
Offset: 0x00004dee, Value: 0x34 (52)
Offset: 0x00004def, Value: 0x3e (62)
Offset: 0x00004df0, Value: 0x31 (49)
Offset: 0x00004df1, Value: 0x30 (48)
Offset: 0x00004df2, Value: 0x32 (50)
Offset: 0x00004df3, Value: 0x36 (54)
Offset: 0x00004df4, Value: 0x20 (32)
Offset: 0x00004df5, Value: 0x31 (49)
Offset: 0x00004df6, Value: 0x30 (48)
Offset: 0x00004df7, Value: 0x32 (50)
Offset: 0x00004df8, Value: 0x36 (54)
Offset: 0x00004df9, Value: 0x20 (32)
Offset: 0x00004dfa, Value: 0x31 (49)
Offset: 0x00004dfb, Value: 0x30 (48)
Offset: 0x00004dfc, Value: 0x32 (50)
Offset: 0x00004dfd, Value: 0x36 (54)
Offset: 0x00004dfe, Value: 0x20 (32)
Offset: 0x00004dff, Value: 0x31 (49)
Offset: 0x00004e00, Value: 0x30 (48)
Offset: 0x00004e01, Value: 0x32 (50)
Offset: 0x00004e02, Value: 0x36 (54)
Offset: 0x00004e03, Value: 0x20 (32)
Offset: 0x00004e04, Value: 0x31 (49)
Offset: 0x00004e05, Value: 0x30 (48)
Offset: 0x00004e06, Value: 0x32 (50)
Offset: 0x00004e07, Value: 0x35 (53)
Offset: 0x00004e08, Value: 0x20 (32)
Offset: 0x00004e09, Value: 0x31 (49)
Offset: 0x00004e0a, Value: 0x30 (48)
Offset: 0x00004e0b, Value: 0x32 (50)
Offset: 0x00004e0c, Value: 0x35 (53)
Offset: 0x00004e0d, Value: 0x3c (60)
Offset: 0x00004e0e, Value: 0x2f (47)
Offset: 0x00004e0f, Value: 0x69 (105)
Offset: 0x00004e10, Value: 0x36 (54)
Offset: 0x00004e11, Value: 0x34 (52)
Offset: 0x00004e12, Value: 0x3e (62)
